Datetime,username,Text,language,coordinates
2021-10-22 19:14:20+00:00,vincenthartman,"#Northampton General Hospital @NGHnhstrust in @BBCNews tonight, being under pressure because of Covid and inadequate care available in the community. Back in 2003, they saved my life. They have dedicated staff and should be funded better! Where is the 350mln a week? #FundTheNHS",en,"Coordinates(longitude=3.2976616, latitude=50.750449)"
2021-10-22 07:51:32+00:00,rolf17121978,Zo ben nu wel klaar met mijn mening geven over #Covid_19 https://t.co/kDr1vgd2ju,nl,"Coordinates(longitude=5.1927806, latitude=52.0585255)"
2021-10-21 12:16:15+00:00,kromst,@TheWhiteWolves5 @lwassenaar @SueEllentje Ik weet niet of dat het geval is. Wel dat er bijvoorbeeld ook wat mensen met covid liggen die er niet vanwege covid liggen. Maar wel positief zijn getest. Kan me voorstelllen dat die vervolgens wel worden geteld als covidopname. Ernstige gevallen liggen op de IC.,nl,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-10-21 12:04:37+00:00,kromst,"@NancyBastiaans @NickyBouwers @MaxTheDragon Het ene sluit het andere niet uit hoor. Ik snap zijn positie ook wel. En ja, het is ook niet best voor patiënten wier operaties worden uitgesteld. Maar ik wijt dat eerder aan structurele afbraak. Het is ook geen nieuw fenomeen. In 2018 was het ook raak. Zonder covid.",nl,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-10-21 09:14:33+00:00,kromst,"@lwassenaar @SueEllentje Het is geen IC-bedje, maar gewoon een regulier bedje op de covid-afdeling. En mensen worden daar bijv even ter observatie opgenomen als saturatiewaarden te laag zijn.",nl,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-10-21 08:53:09+00:00,saskiaterkuile,#Desinformatie #Covid als verdienmodel @ReinerFuellmich en @bpoc2020 - over de rug van zieken en stervenden geld binnen harken. https://t.co/18VdSRB3C1,nl,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-10-21 07:30:37+00:00,kromst,"@DIndo1984 @PFuisse1970 @Sandervandam2 @yrealj Dergelijke verwarring heeft meer met de communicatie te maken. Dat ze het 'breakthrough cases' noemen helpt ook niet. Het was allang bekend dat mensen nog steeds covid zouden krijgen als ze gevaccineerd zijn. Als het ziekteverloop vervolgens milder is en opname lager, werkt het.",nl,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-10-20 21:32:57+00:00,AlecBreunesse,@noudbuenen En terecht! Minder covid.,nl,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-10-20 20:16:09+00:00,navy_girl1974,"Of het nu over COVID of over varkensnieren, Harriet heeft wel een belerende opmerking gereed. #jinek",nl,"Coordinates(longitude=5.1195597, latitude=51.9594995)"
2021-10-20 17:06:03+00:00,AlecBreunesse,"@RogerVleugels Noch bij aardbevingschade Groningen, noch bij toeslagenschandaal, noch bij covid doden, noch bij enig ander heeft de politiek zich laten bijsturen met een grenswaarde. Grenswaardne gelden alleen voor burgers, niet voor het bestuur.",nl,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-10-20 13:59:53+00:00,menzonius,"@PatrickteBraak @Resonan90598739 @Doc_Box Nergens voor nodig, wat een geld verspilling die IC. Gewoon vaccineren, veel kosteneffectiever. En griep epidemie is natuurlijk niks vergeleken met covid, maar neem aan dat die ridicule vergelijking niet bedoeld was.",nl,"Coordinates(longitude=5.137385, latitude=52.2557636)"
2021-10-19 13:02:06+00:00,saskiaterkuile,"@DeRedacteur1984 En die is er niet omdat…er veels te veel mensen ziek zijn doordat zij niet gevaccineerd #Covid_19 zijn. Door #desinformatie, door angst. En die mensen die bijvoorbeeld in achterstandswijken dicht op elkaar wonen, die zouden daar in ieder geval niet aan dood hoeven gaan.",nl,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-10-19 06:55:49+00:00,chroom,@FleurAgemaPVV @hugodejonge Het bekende verhaal. Nu met een technische toevoeging: eenmaal uitgegeven QR-code kan in de #CoronaCheck-app niet worden uitgezet. Ook niet als de “beschermde mens” toch covid-19 blijkt te hebben en daar expliciet om vraagt. https://t.co/eGn98BzO4N,nl,"Coordinates(longitude=5.0218762, latitude=51.8575967)"
2021-10-19 06:18:20+00:00,EnricHilversum,"@lientje1967 Alle 132 patiënten waren Belgen, conclusies: Het Belgische paspoort voorkomt COVID-19!",nl,"Coordinates(longitude=5.1021407, latitude=52.1776298)"
2021-10-19 05:31:46+00:00,felixvanvugt,@EvaReports Maar waarom liet je dan die belangrijke info weg? En insinueerde je dat 9 vd 10 (90%) van de covid patiënten gevaccineerd is? Je misrepresentatie is schadelijk voor de beeldvorming.,nl,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-10-18 20:27:03+00:00,AnnemiekWeg,"@Doc_Box Ik dacht: laat ik het maar weer eens vragen aan een bevriende Intensivist. Positief bericht: nog niet overbelast, gewone drukte. Keerzijde: aldaar op IC alle Covid-patiënten ongevaccineerd.",nl,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-10-18 17:42:01+00:00,kromst,@TunnelForce9 @npo Er liggen helemaal niet veel mensen op de IC met covid.,nl,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-10-17 22:06:41+00:00,MarionHoeffgen,"@shossontwits Vrienden van mij werken in revalidatiecentrum, oa met mensen die herstellende zijn van covid. Er wordt bezuinigd onder druk van de zorgverzekeraar. Er moeten fysiotherapeuten uit. Hoe kan dat nou?!",nl,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-10-16 21:11:31+00:00,saskiaterkuile,@robdillmann @IsalaZiekenhuis bij het Oog op morgen over de stijgende opnames vanwege #Covid_19 stijgende opnames. Overplaatsingen en afzeggen van andere zorg. https://t.co/tRkvhe7B6r,nl,"Coordinates(longitude=5.1686686973922, latitude=52.239245694241106)"
2021-10-15 20:10:03+00:00,michaelmoss44,"Arrived in Utrecht, home of @KerkinActie  1st time outside England for 2 days. My daughters left UK in search of more compassionate governance. Sophie's in Utrecht, land of my grandparents. Amazed how many COVID tests one must do to cross a border. Good  business 4 COVID testers. https://t.co/Li5CGryi95",en,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-10-14 10:07:45+00:00,kromst,"@CDuitsland @bassjobsen @MarijkeDWR @Ammer_B Het is ook heel wonderlijk hoe covid zo snel heeft weten te zorgen voor collectieve amnesie. Advies van gezondheidsraad uit 2016: 
https://t.co/v4DhJJNu8H",nl,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-10-14 00:14:52+00:00,kromst,Nou nee hoor. Ik heb/wil geen prikkie omdat ik covid al gehad heb. En natuurlijke immunisatie werkt prima. Achteraf alsnog moeten vaccineren is een mal idee. En ik ben het ook helemaal niet automagisch eens met alle andere ongevaccineerden. https://t.co/PIbZfYZPUE,nl,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-10-13 20:29:46+00:00,AlecBreunesse,@mzelst Alleen een files van ambulances voor de ziekenhuizen en stoffelijke overschotten die niet geplaatst kunnen worden in moratoria zal het beleid misschien doen kantelen. Covid is weg. Volgens Rutte en Co.,nl,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-10-13 20:25:22+00:00,AlecBreunesse,"@mzelst Het kabinet wil geen Covid meer, regel het zelf burger, aub. Er is geen crisis meer. Doorgaan met werken en niet zeuren. Anders is er maar schade voor bedrijven en de export. Hier kan alles. Dat is vast een economisch voordeel. Mensen die zorggeld kosten en niets opleveren: doei!",nl,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-10-13 19:30:50+00:00,AlecBreunesse,"@pimjoosten Met de #stijgende cijfers voor #COVID-19, per 12 dagen verdubbeld, gaat kabinet nadenken welke economische sectoren zij wil beperken, teneinde ziekenhuis niet te laten overlopen. Wanneer gaat kabinet de #volksgezondheid preventief beschermen? Komt dat daarna dan? #LessonsLearned",nl,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-10-13 18:05:40+00:00,AlecBreunesse,"@AlexvanNetten Met de #stijgende cijfers voor #COVID-19, per 12 dagen verdubbeld, gaat kabinet nadenken welke economische sectoren zij wil beperken, teneinde ziekenhuis niet te laten overlopen. Wanneer gaat kabinet de #volksgezondheid preventief beschermen? Komt dat daarna dan? #LessonsLearned",nl,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-10-13 14:32:29+00:00,AlecBreunesse,"@KilatDiSini Met de #stijgende cijfers voor #COVID-19, per 12 dagen verdubbeld, gaat kabinet nadenken welke economische sectoren zij wil beperken, teneinde ziekenhuis niet te laten overlopen. Wanneer gaat kabinet de #volksgezondheid preventief beschermen? Komt dat daarna dan? #LessonsLearned",nl,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-10-13 09:24:11+00:00,AlecBreunesse,"@roelgrif Met de #stijgende cijfers voor #COVID-19, per 12 dagen verdubbeld, gaat kabinet nadenken welke economische sectoren zij wil beperken, teneinde ziekenhuis niet te laten overlopen. Wanneer gaat kabinet de #volksgezondheid preventief beschermen? Komt dat daarna dan? #LessonsLearned",nl,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-10-13 09:17:34+00:00,AlecBreunesse,"@Ammer_B Met de #stijgende cijfers voor #COVID-19, per 12 dagen verdubbeld, gaat kabinet nadenken welke economische sectoren zij wil beperken, teneinde ziekenhuis niet te laten overlopen. Wanneer gaat kabinet de #volksgezondheid preventief beschermen? Komt dat daarna dan? #LessonsLearned",nl,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-10-13 06:27:35+00:00,AlecBreunesse,Leest u wel eens rapporten van de WHO met aanbevelingen voor de bestrijding van Covid? Lijkt mij een belangrijker prioriteit dan dit. En doe er eens iets mee. Ik voel mij onveilig door dit onwetenschappelijk optreden van u. #HetIsNooitTeLaat #VoorWeinigCovid https://t.co/t1GX8zZwXL,nl,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-10-11 21:21:07+00:00,kromst,"@DaWizzNL @Kersb 'Kan' als in waarschijnlijk. Als je een prik hebt gehad bouw je immuniteit op tegen een subunit. Als je covid hebt gehad, tegen een twintigtal eiwitten. Dat is beter.  https://t.co/psXnGBI8mH",nl,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-10-11 09:52:01+00:00,chroom,"#Moderna pikt straks ook een graantje mee. Liefst met een combinatieprik die zowel #griep als covid-19 voorkomt. Nou ja, tot op zekere hoogte. En niet langer dan een maand of drie. Daarna mag je wéér naar de #GGD voor een zogeheten #boosterprik, haha. 😂

https://t.co/8Z5pbv4IYo",nl,"Coordinates(longitude=5.0218762, latitude=51.8575967)"
2021-10-11 09:12:54+00:00,chroom,"En met “Zero Covid” wordt het ook al niks, zo te lezen. https://t.co/hV1pU4CDnD",nl,"Coordinates(longitude=5.0218762, latitude=51.8575967)"
2021-10-10 16:10:22+00:00,peSHIr,"Wanted to book a flight in a vintage Spitfire just when Covid hit, after working for six months getting from about 114 kg down to 97 kg (maximum for Spitfire was 100 to 105 kg, I believe?); it will be quite some time yet now... which might be good, since I'm  now 111 kg again. 🙄 https://t.co/k65WnJmqDZ",en,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-10-10 11:57:03+00:00,AnneStrik,"Gister een heel fijn uitje gehad met de liefste vriend. 
4 x verzet vanwege COVID maar nu dan eindelijk de kookworkshop bij de #Librije gedaan
♥️ https://t.co/s8I8seIhbS",nl,"Coordinates(longitude=5.1140838, latitude=51.8472111)"
2021-10-09 23:17:41+00:00,djemloup,"@Latinvixen Haha thanks ! But mine is actualy in April, I turned 30 during Covid last year, and just wanted to celebrate properly with friends ! :D Job done !",en,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-10-09 23:04:39+00:00,kromst,"@PushingPenguin @RoelandRuijsch De provaxwappies kunnen van mij ook het rambam krijgen. Ik ken helemaal niemand die gestorven is aan covid. Wel iemand, een meisje van 15, die na haar tweede pfizer prik helemaal stuk is. Was supersportief. En heeft hartklachten nu. En covid had ze al gehad. De prik was onzinnig.",nl,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-10-09 22:10:46+00:00,kromst,"En niks geen gejamaar..  dat is zo. Als je delta overleeft (die kans is 99.9%+ voor bijna iedereen) ben je beter en langer en breder en robuuster beschermd tegen covid en de varianten, dan na de prutprikkies, die enkel een achterhaald subunitje targeten. En meh zijn. https://t.co/7VM3hHm6gg",nl,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-10-09 12:14:28+00:00,ISS_Netherlands,Op zondag 10 oktober is het World Mental Health Day. De komende tijd besteden we tijdens onze teammeetings “pauzetijd” om met onze medewerkers over hun psychische gezondheid en de effecten van #Covid_19 te spreken . #worldmentalhealthday #bekind https://t.co/sJyUHd6hfH,nl,"Coordinates(longitude=5.1927806, latitude=52.0585255)"
2021-10-07 21:05:03+00:00,Joost1978,@Esthervgolen Inderdaad Esther! Veel mensen willen terug naar het oude en vergeten dat nu met COVID dat dit ten koste gaat van mensen met een zwakkere gezondheid als zij ongevaccineerd het virus toch verspreiden.,nl,"Coordinates(longitude=4.7919685, latitude=52.0649667)"
2021-10-06 15:14:27+00:00,vincentmolmans,"@zeg_maar_Niks Door massa vaccinatie zijn we terug in het oude leven zonder dat besmettingen erg oplopen. Dus vaccineren werkt wel, of covid is in kracht afgenomen",nl,"Coordinates(longitude=4.7919685, latitude=52.0649667)"
2021-10-04 11:33:32+00:00,jboes1971,Nieuw-Zeeland stopt met ’Zero Covid’ https://t.co/nmVuW5pHIA via @Telegraaf oef die is echt heftig… die selfies….,nl,"Coordinates(longitude=5.2426404, latitude=51.9549448)"
2021-10-02 13:11:13+00:00,chroom,"Waarom kan in NL niet wat in buurland België wel kan?

Vaccinatiegraad &gt; 80%? Dan helemaal geen Covid Safe Ticket nodig. Verplicht gebruik ervan zal niet uitgebreid worden naar #horeca of zorginstellingen.

#coronapas ✋🏻 #ikweiger

Via @mr_smith_econ

https://t.co/2ahj5xK543",nl,"Coordinates(longitude=5.0218762, latitude=51.8575967)"
2021-10-02 07:33:53+00:00,chroom,"&gt;&gt; Bovendien: wie ziek is, moet gewoon thuis blijven. En ziek worden, dat kan een gevaccineerde ook. Zeker als na enkele maanden de bescherming tegen covid-19 alweer verdwenen is. Alle mooie praatjes van de vaccinleveranciers en onze eigen volksnar Pipo de Jonge ten spijt.",nl,"Coordinates(longitude=5.0218762, latitude=51.8575967)"
2021-10-02 06:08:03+00:00,JackyVandecast1,"🤷‍♂️🤷‍♂️🤷‍♂️
Pil die ontwikkeld werd tegen griep, werkt ook tegen Covid-19: de zes belangrijkste vragen over de nieuwe coronapil beantwoord https://t.co/ABp2QKr7tC",nl,"Coordinates(longitude=4.7919685, latitude=52.0649667)"
2021-09-30 20:44:46+00:00,FSEBV,Twitter explodeert van #Covid en #Formatie. Ik heb mn eigen bubbel met #kanker4. #relativiteit,nl,"Coordinates(longitude=5.2432057, latitude=52.1103985)"
2021-09-30 09:31:45+00:00,danielle_renes,Goed nieuws; werkende medicatie ontwikkeld tegen covid. https://t.co/FiBkc7MC94,nl,"Coordinates(longitude=4.8341748, latitude=51.9380725)"
2021-09-29 12:29:26+00:00,DiegoMedinaLpz,"@therealmelian @DiegoClaudios David, igual que hay fallecidos con la vacuna de la gripe o de medicamentos varios como el Ibuprofeno o analgésicos. El % es muy bajo (aunque en Aztra en mujeres era algo más alto).

El % de secuelas graves del covid &gt;&gt;&gt;&gt;&gt;&gt; % efectos vacuna.",es,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-09-29 12:27:37+00:00,DiegoMedinaLpz,"@therealmelian No vacunarse atenta contra la salud de la población. Igual que cuando plantearon el certificado COVID en Tenerife me parecía mal (ya que mucha gente que se quería vacunar aun no estaba en su franja de vacunación) que lo pidieran. Ahora que más del 70/80% tiene 💉, estoy a favor.",es,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-09-29 12:02:42+00:00,DiegoMedinaLpz,"En Holanda, te piden Certificado Covid (escaneandote el QR con una app) para entrar en casi todos los locales interiores y no hay ni una pizca de drama. A estas alturas, el que no se ha vacunado es porque no ha querido.",es,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-09-28 10:23:26+00:00,saskiaterkuile,@AnnekedeGroot6 Lekker doorgaan met ‘protesteren’. Dat helpt echt tegen de #Pandemie #COVID. https://t.co/h2od6OrUda,nl,"Coordinates(longitude=5.0176128, latitude=52.278009)"
2021-09-28 07:36:03+00:00,WillemFerwerda,"Good article on the lessons learned from COVID-19 of our partner in Australia, Wide Open Agriculture. WOA is the first listed #4Returns' company in the world, meaning it seeks to deliver outcomes on financial, natural, social and inspirational returns @WideOpenAg @DirtyCleanFood https://t.co/QslBFsVAql",en,"Coordinates(longitude=5.137385, latitude=52.2557636)"
2021-09-28 05:31:08+00:00,AlecBreunesse,"@AukevanEijsden In de verklaring ontbreekt elke vorm van crisis, mevrouw Keijzer laat zien dat ze ondernemersbelangen dient met een vleugje vage visie die het covid probleem niet oplost. Van covid heeft ze niet veel begrepen, in de brief staan wappie teksten die wetenschappelijk onjuist zijn.",nl,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-09-26 19:39:14+00:00,Jorrit_Kelder,The in-laws made it to Europe (post Brexit and [semi] post-covid) and brought a little something I had ordered from the @TankMuseum . Great to finally be able to flick through my own Panther Fibel! https://t.co/yZV1kPyNWX,en,"Coordinates(longitude=5.1021407, latitude=52.1776298)"
2021-09-26 17:48:56+00:00,MrMichaelShaw,@grshsm_sue @WeDoingAVilla @Nigel_Farage Plus it’s weird to claim the UK’s response to Covid as a positive when the country has the highest total C19 death toll in Europe. Despite having weeks more warming than Italy and Spain. And being a fricking island.,en,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-09-26 12:21:08+00:00,saskiaterkuile,"@Megahayat1 @Roelandus101 @Katjuh73 @MariaSofiaRR @overveenerick Ah, we gooien overlijdens in de strijd. Ik heb er 4,5 miljoen van #Covid_19. https://t.co/l6sfUu4GPt",nl,"Coordinates(longitude=5.0176128, latitude=52.278009)"
2021-09-26 12:03:37+00:00,saskiaterkuile,"@Megahayat1 @Katjuh73 @MariaSofiaRR @Roelandus101 @overveenerick Hahahaha!!!! #COVID vindt alle bloedgroepen even lekker! En mijn immuunsysteem is lekker geboost met #vaccinatie. Die van jou niet. Dus, sterkte! Geloof niet alles wat je op YouTube ziet en Telegram leest. https://t.co/PsLO81PON9",nl,"Coordinates(longitude=5.0176128, latitude=52.278009)"
2021-09-26 11:44:07+00:00,saskiaterkuile,@Megahayat1 @Katjuh73 @MariaSofiaRR @Roelandus101 @overveenerick Geeft niks als je de informatie over #Covid_19 moeilijk vindt. Klik hier voor simpele uitleg: https://t.co/6NlgLewuUW,nl,"Coordinates(longitude=5.0176128, latitude=52.278009)"
2021-09-26 04:14:54+00:00,HCRISTCB,"Er lijkt zich een patroon af te tekenen waarbinnen vage contouren van protest zichtbaar worden!
#TelAviv #Rome #Montpellier #covid #Milaan #Turin #Nice #Toulouse #namen #London #paris #VaccinePassports #bern #Melbourneprotest 

#greenpass #passsanitaire  #GreenpassObbligatorio https://t.co/aYziGxy2Jx",nl,"Coordinates(longitude=5.1021407, latitude=52.1776298)"
2021-09-25 22:56:08+00:00,kromst,"@HomePiggy ... want die covid, wil met muh dansuh.",nl,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-09-25 19:06:34+00:00,chroom,⚠️ Disclaimer: Je hebt natuurlijk kans dat een groot aantal zieken in de groep “gevaccineerden” straks wordt aangeduid als een “opleving van het #griepvirus” in plaats van een brandhaard van covid-19. Zeker als die zieke gevaccineerden zich niet laten testen door de #GGD.,nl,"Coordinates(longitude=5.0218762, latitude=51.8575967)"
2021-09-25 11:40:38+00:00,michielhoefsmit,@KLM how do I print a negative covid test without printer?,en,"Coordinates(longitude=4.8686294, latitude=52.0100786)"
2021-09-25 08:52:21+00:00,kromst,@PFuisse1970 @Baarschlog Ik moet eerlijk zeggen dat ik heel veel niet volg hoor. Zoals de luitjes die zeggen dat covid helemaal niet bestaat.,nl,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-09-25 05:26:09+00:00,DANYKAB1971,"@NtareHouse Le president de l'assemblee nationale a accuse la diaspora d'etre responsable de la montee du COVID dans le pays. Va-t-il denoncer l'imprudence de @GeneralNeva qui va a la rencontre de la diaspora aux USA? #UNGA va rapporter gros au pays, n'est-ce pas Mr Ndasubiramwo?",fr,"Coordinates(longitude=3.2976616, latitude=50.750449)"
2021-09-25 04:50:38+00:00,HCRISTCB,"@ginnymooy @hugodejonge Elke logica ontbreekt in crises. Ook zonder complot bekruipt je het gevoel belazerd te worden met iets. Als er dubbele agenda is dan zou het Covid moeten zijn als externe factor om de economie op gecontroleerde wijze te laten crashen. Geen land ter wereld durft dat aan.
#klimaat",nl,"Coordinates(longitude=5.1021407, latitude=52.1776298)"
2021-09-24 19:07:13+00:00,kromst,"@PFuisse1970 Letterlijk niet. Je weet de huidige status helemaal niet van iemand met enkel een goedgekeurde QR. Die kan gewoon met covid rondlopen. En verspreiden. Een sneltest is wellicht niet volledig accuraat, maar je weet meer dan niks weten.",nl,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-09-24 18:49:52+00:00,kromst,@OZeveraar @steefleef Een negatieve test beschermt anderen. Je kan met enkel je prikkie en je paspoortje covid gewoon krijgen en verspreiden. En wellicht ook ziek van worden. Plus de eigen bescherming neemt af met de tijd. Vraag maar na bij @MarionKoopmans.,nl,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-09-24 15:36:34+00:00,kromst,Natuurlijk niet. Een virus trekt zich niks aan van dit soort onwetenschappelijke schijnveilige maatregelen. Of Covid-21 moet zo muteren dat het QR codes kan scannen. En vervolgens de huisjes van nog niet besmette groenvinkers overslaat als er een geldige code boven de deur staat. https://t.co/Sj5e6Lrlak,nl,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-09-22 17:27:04+00:00,PVerbeek,@Evedien @beabad00bee Such a shame because of Covid. Hope she can be at your concert!!,en,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-09-22 06:51:03+00:00,lexbacker,"Vrijwel iedereen in Nederland heeft al antistoffen tegen covid, ofwel door de ziekte doorgemaakt te hebben, ofwel door vaccinatie, ofwel door allebei. En iedereen die dat wil, heeft ruim de kans gehad zich te laten vaccineren. https://t.co/po7mOo8OrY",nl,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-09-21 12:28:47+00:00,kromst,"@BartNijman Er is wat anders gaande. Ze vrezen wel iets in het najaar, maar covid kan het eigenlijk niet zijn, tenzij de vaccins  stiekem toch niet zo goed werken. Er verschijnt steeds meer over de aankomende griep. Volgens mij vrezen ze dat. En de gezondheidsraad wil vaccinatie uitbreiden.",nl,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-09-20 21:30:37+00:00,kromst,"@Timcast @OdinsMovieBlog Meh. I got it when covid wasn't even a thing. And when there were no such things as vaccines. I 'survived'. LOL. And soon I'll be barred from public life because I think vaccinating against covid, after enduring it, is just silly and non-sensical. Unscientific even.",en,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-09-20 16:09:46+00:00,kromst,Nepnieuws. Had niks met covid te maken. Ze wilde zonder QR te tonen even discreet op een toilet bij een kroeg haar tena verwisselen. En dan vraag je er ook wel zelf een beetje om hoor. https://t.co/9OhHgq3inN,nl,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-09-20 07:51:30+00:00,kromst,@debt_good @hansjaapse @MattijsGlas @JoostNiemoller Wat ik nog mis in dat plaatje is data over de groep mensen (wel of niet gevaccineerd) die covid reeds heeft gehad.,nl,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-09-19 22:06:05+00:00,KAvezaath,"Inderdaad, vaccinatie tegen Covid-19 is een kwestie van beschaving en sociale ontwikkeling. https://t.co/UdHOMEOuYF",nl,"Coordinates(longitude=5.2432057, latitude=52.1103985)"
2021-09-19 11:15:42+00:00,AlecBreunesse,"@irEnriqueCortes Kom op, ook jij mag er voor kiezen te lijden en creperen en uiteindelijk te stikken in je eigen longvocht ook al is dat allemaal simpel te voorkomen. Ik wil iedereen het leed gunnen waar jij zelf denkt recht op te hebben. Vaccineren tegen COVID helpt btw.",nl,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-09-18 18:22:22+00:00,kromst,"@drexciya28 @JoostNiemoller Die gaan dan een ongezellig leventje tegemoet, want covid gaat niet meer weg.",nl,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-09-18 13:46:17+00:00,kromst,"@debt_good @meneerJD @Yorienvdh @MattijsGlas @JoostNiemoller Ik weet niet of ik er amper last van zou hebben. Verschilt per persoon. Ken mensen die er nul last van hebben gehad, maar ook mensen die na de tweede echt heel veel last hebben gehad. Die laatste groep had veelal covid ook al gehad.",nl,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-09-18 13:02:43+00:00,kromst,"@debt_good @MattijsGlas @JoostNiemoller Ik heb covid al gehad. Wat snap je daar niet aan? Natuurlijke immunisatie beschermt ook. En zo niet, dan heb ik enkel mezelf er mee. Plus dat je de vaccinatie zou moeten nemen voor een ander is absurd. Ook na vaccinatie kan je het krijgen en overdragen.",nl,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-09-18 12:55:06+00:00,kromst,@roelfjans Wij hadden dit jaar geen moestuintje vanwege covid. Was het zo beroerd? Dacht dat je tegenwoordig nog heel lang door kon plukken.,nl,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-09-18 08:14:58+00:00,AlecBreunesse,"@Wim_Schellekens @MinPres @hugodejonge De werkwijze van RIVM is altijd al geweest om binnen de vraag van de overheid te adviseren. De VZ OMT kent niet anders dan deze werkwijze. Of het covid, pfas, stikstof, geluidhinder betreft.",nl,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-09-17 20:24:19+00:00,dupidox,@Boreout Niet mee eens. Ze hebben ook kinderen toch? Dat die rapper de bocht uit vliegt qua COVID-19 dat rechtvaardigt dit verhaal niet. Ik heb haar nog noodzakelijk iets zien doen wat dit rechtvaardigt,nl,"Coordinates(longitude=5.1423365, latitude=51.9196095)"
2021-09-17 17:53:39+00:00,kromst,@_pipke_ @LucianaBoutox Dat is heus leuk. Maar het 'dankzij de gevaccineerden' niet. Hebben ze daar specifiek alle risicogroepers een spuit gegeven? Want vaccins in niet-risicogroepers plempen helpt niet zoveel. En als je dat wel meent moet je ook alle mensen bedanken die covid al hebben gehad.,nl,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-09-16 15:54:26+00:00,dupidox,"@narouk66 @dancalegria Dat is dus de GGO waarover gesproken wordt, dat wijzigd niet jou DNA maar helpt je immuunsysteem om  COVID-19 te bestrijden waardoor je minder kans maakt om erg ziek te worden en misschien zelfs eraan te sterven.",nl,"Coordinates(longitude=5.1423365, latitude=51.9196095)"
2021-09-15 21:43:03+00:00,kromst,"@MarcelB1966 1 op de 500 inwoners. Is fors, maar valt mee. Er wonen daar veel meer potentiële slachtoffers. Iets van 10% van de bevolking daar is zwaar obees. En die kunnen slecht tegen covid.  https://t.co/ZnnLKzVvJ6",nl,"Coordinates(longitude=4.9702867, latitude=52.0262429)"
2021-09-15 20:17:00+00:00,ronaldvanamelr,@PvanHouwelingen COVID-19 berent Certificate Of Vaccination ID. Het wordt gepresenteerd als de naam voor een ziektebeeld maar dat is niet de door het WEF bedachte betekenis!,nl,"Coordinates(longitude=5.137385, latitude=52.2557636)"
